interval_range,taylor_n,num_solutions,num_real_solutions,pred_parameters,sampled_parameters,sampled_u0
0.05,3,10,1,"Number[2.6805237802130826, 0.003560375899482427, 0.005334564445162054, 0.004810648726604493, 0.007285955541021251, 0.1981607470122188]","[6.3788356638747175, 0.012417752836365556, 0.01130548227502869, 0.004841633648688345, 0.19816074701221875, 0.00727844009787784]","[261.3243573137088, 5.153481648956056, 102.33572370252145]"
0.05,3,15,1,"Number[2.834898112694441, 0.0030277867486660512, 0.005957909692948241, 0.0048111682411785504, 0.0076446775398169966, 0.19820027710702348]","[6.819610151989189, 0.012319826738585404, 0.011277613209315468, 0.004835529995934826, 0.19820027710702345, 0.00763828685376978]","[239.64441584700555, 4.992168709913374, 95.0937668004639]"
0.05,3,26,1,"Number[2.58098072170351, 0.0036593597711118177, 0.005670644678503374, 0.004684147614028087, 0.007860891897008457, 0.20956229603802257]","[6.456031070001858, 0.012303908786490982, 0.011732336561022221, 0.004711743859993162, 0.2095622960380225, 0.007854531123044493]","[237.77519218792585, 5.042889478556189, 102.65042464820982]"
0.05,3,15,1,"Number[2.8459755926838306, 0.0030339178629854736, 0.00582587923896858, 0.00459071374756583, 0.0075485203777696545, 0.20829693329334514]","[6.667308585419341, 0.01235686648892915, 0.011034726300029359, 0.00461061736393106, 0.20829693329334512, 0.00754251940497068]","[247.0359199368799, 5.214701914460471, 95.25045991616072]"
0.05,3,24,1,"Number[2.5891009837260928, 0.0038296208794812996, 0.0054091021171047485, 0.004658061485064502, 0.007852205734077732, 0.21487610261980053]","[6.327258732241973, 0.012040739175899602, 0.011736156206573763, 0.004684954811352286, 0.21487610261980047, 0.007846718130071926]","[248.247838638245, 4.782389350307401, 102.81433070133754]"
0.05,3,20,1,"Number[2.5964442352308192, 0.003838497342920162, 0.005552556878508836, 0.004679936343100442, 0.007510496919864753, 0.20583601201223142]","[6.499038148621384, 0.01184636773817096, 0.012084662556380429, 0.004705571324351729, 0.20583601201223145, 0.007503835801464671]","[240.0419438478862, 5.163637367076503, 100.34217235550939]"
0.05,3,20,1,"Number[2.7608451585068194, 0.00360797532226511, 0.005370776083450561, 0.004833266243336623, 0.007895154950448765, 0.21283932885004256]","[6.4730578703436725, 0.011526000777978605, 0.011312021236361689, 0.004862191970422488, 0.2128393288500425, 0.007888161491755006]","[255.77212601143674, 5.0740847593460865, 99.63416504689805]"
0.05,3,27,1,"Number[2.835155370702796, 0.003214168373605436, 0.005665044876411754, 0.004803901151373541, 0.0073078997960745245, 0.19646936406039223]","[6.805467074461116, 0.012582065039536357, 0.011538601034580124, 0.0048283764341362995, 0.19646936406039217, 0.007301354425569605]","[253.57971435546932, 5.022262526699072, 95.38579430515084]"
0.05,4,64,0,"Number[-0.1439162746522587 - 1.6125845392277836im, 0.0008257619965939246 + 0.030919105467323887im, 0.0016910388175355128 - 0.023002379529002123im, 0.005397018725674568 + 0.026625767061825956im, 0.0011172633595510112 - 0.002859758176528593im, 0.2043033052894387 + 0.0im]","[6.7577359918884135, 0.012409064086922062, 0.01144525085830577, 0.004638105783103783, 0.20430330528943869, 0.00782199654646451]","[241.43182365390632, 5.190615361207422, 100.15133063081873]"
0.05,4,64,0,"Number[-0.11390291637553294 - 1.520280671666499im, 0.0008296879392685867 + 0.031047399476570016im, 0.0017236983001336684 - 0.02352425457474672im, 0.005301870752257409 + 0.026259481869724186im, 0.0010199307360859412 - 0.002753716994738381im, 0.2073104312105925 + 0.0im]","[6.896183804745418, 0.011857566477789133, 0.011877169411703697, 0.004785110479197577, 0.2073104312105924, 0.007358662274809959]","[237.85659518164067, 5.167826546581132, 101.43156153010888]"
0.05,4,64,0,"Number[-0.4632993827259326 + 1.007277368755188im, -0.0063318321344641385 + 0.019820125162738293im, 0.01046772331057415 - 0.010900487846108767im, 0.0055532652602258295 - 0.02750124623905183im, 0.000986774741132063 + 0.0029083982515797305im, 0.19785242722757426 + 0.0im]","[6.548729442050404, 0.011802739434949095, 0.011435080169333159, 0.004898719072187908, 0.19785242722757423, 0.007733616695792671]","[260.3417248944255, 5.0717157128062285, 96.86228211713274]"
0.05,4,64,0,"Number[4.588098899433999 + 2.4995342382218926im, 0.01064573659855026 + 0.006034846826225815im, -0.002398841651583546 - 0.012572918348532185im, 0.024045246338942554 + 3.8893845486632136e-62im, 0.004975324820708353 + 2.333630729197928e-61im, 0.20637755105031566 + 0.0im]","[6.42302451025242, 0.01236912203096232, 0.01167689020487705, 0.004658875725111665, 0.20637755105031566, 0.00770497977957267]","[248.92045928046565, 4.958000058266352, 101.86261659207781]"
0.05,4,64,0,"Number[0.3224815187184965 - 1.0976773802710995im, -0.0046065415387489895 - 0.012359866092556742im, 0.009041521624787111 + 0.0013583042821334599im, 0.005315909265616178 - 0.026358321651928272im, 0.0019724967361020892 + 0.002563189039506268im, 0.20576511403026249 + 0.0im]","[6.5587043280408075, 0.011702258861740606, 0.01207112399386522, 0.00484503744496215, 0.20576511403026243, 0.007865765204819358]","[241.19367133886584, 5.052024799111953, 101.1431769545186]"
0.05,4,64,0,"Number[-4.241301029565972 - 2.180039360347159im, 0.0010567084584873457 + 0.02721754869096922im, 0.0014339436991017683 - 0.01969074035285826im, 0.0055608155507712535 + 0.02751132617421237im, 0.001284288313568538 - 0.0028123406932788193im, 0.20371705620997468 + 0.0im]","[6.391779931176411, 0.012516013556412499, 0.011358343984966733, 0.004852086466265924, 0.20371705620997468, 0.007843752529665664]","[260.65849870752515, 5.002415693576505, 96.90993204953398]"
0.05,4,64,0,"Number[2.8145391724336357 + 0.5109725142990387im, 0.003370936310164136 + 0.001510020748499436im, 0.006114418438063956 + 0.002622378771854861im, 0.005390942978039802 - 0.026703196490386084im, 0.0017293668860801686 + 0.0026897025364909103im, 0.19587184311561764 + 0.0im]","[6.678404988142963, 0.012168101704798928, 0.0110970559339603, 0.004831865531470815, 0.19587184311561762, 0.007946729020328601]","[256.87890750418956, 5.087127220566565, 99.82820860534007]"
0.05,4,64,0,"Number[0.34125326099042197 - 1.1112435062921686im, -0.0050473545086700145 - 0.012446557917843442im, 0.009240665580493036 + 0.0013257285820408155im, 0.024560328970519157 + 5.0978941156238473e-57im, 0.005143297836147363 + 5.0978941156238473e-57im, 0.20268213211251937 + 8.843436600416711e-75im]","[6.281376550746089, 0.011972788672550309, 0.011305791957316905, 0.004872070971400182, 0.20268213211251937, 0.00795935544732834]","[239.92940275447748, 4.976776180532001, 99.38786337411865]"
0.05,4,64,0,"Number[1.7721073930445033 + 1.0354110853094782im, 0.0009778800704481065 + 0.004342667503102162im, 0.0017535871944242352 + 0.008703160639040428im, 0.025333268453811487 + 2.1382117680737565e-50im, 0.004461928682317305 + 1.9778458854682248e-49im, 0.20705650771883935 + 0.0im]","[6.607917686466155, 0.012091394845727278, 0.011610140542840234, 0.004914328078290144, 0.20705650771883932, 0.00743482315616371]","[239.33992584621538, 4.852855062277249, 96.47175790354324]"
0.05,4,64,0,"Number[4.887014810445149 - 4.34612671414546im, 0.011511118870453186 - 0.008091971922191897im, -0.0028875911473340127 + 0.013693977739024518im, 0.005183857756569874 - 0.025779316609686152im, 0.0019883744131198346 + 0.0023858951871494794im, 0.20312126518939513 + 0.0im]","[6.8077932256572184, 0.012260845736076602, 0.011103525338644607, 0.004918660742204489, 0.20312126518939508, 0.007394963423259906]","[244.79088325373505, 4.998438396728145, 103.36051869998136]"
0.05,4,64,0,"Number[-0.3492855596752068 - 1.0878286260492493im, -0.005782783128585829 - 0.019092792667531153im, 0.010405064316352313 + 0.010669732577823823im, 0.0057207794066891195 - 0.028052297483770906im, 0.00028904983211964136 + 0.0031060052233336222im, 0.2063063737356873 + 0.0im]","[6.403893888980475, 0.012101835262276641, 0.011880828167856485, 0.004465573079928681, 0.2063063737356873, 0.007816452690054026]","[254.50030715528766, 5.046148646575734, 95.20650250046147]"
0.05,4,64,0,"Number[4.670588669069841 - 2.6240451180470807im, 0.010528891064451438 - 0.006325497409194442im, -0.0021856557682603367 + 0.012429101776935778im, 0.004665485431002354 - 1.044048714879764e-53im, 0.007538847986165906 + 4.176194859519056e-53im, 0.20293931668801352 + 0.0im]","[6.494729840861572, 0.012179792312310176, 0.011377264354505976, 0.0046633156584265315, 0.20293931668801352, 0.007539501564434199]","[252.67987859793215, 4.850295095349819, 98.80601109719137]"
0.05,4,64,0,"Number[1.65523111973705 - 1.0319186203233868im, 0.0010362043217885513 - 0.004577279476269644im, 0.0016156608038706375 - 0.007980909829800062im, 0.005225828230665076 - 0.025786571187492006im, 0.0028191217224379644 + 0.0021193830152708717im, 0.20985702415495033 + 2.4892061111444567e-60im]","[6.765834649586221, 0.012241405492897506, 0.011859490555002997, 0.0045713105959572535, 0.2098570241549503, 0.007799306812545926]","[253.8989797254431, 4.750848814888943, 103.77008610104946]"
0.05,4,64,0,"Number[1.6139858022696705 - 1.0691874689512624im, 0.0010678582139701446 - 0.004868808254441738im, 0.0016417312135199743 - 0.008045819353079823im, 0.024036176095584533 - 4.9784122222889134e-60im, 0.004926484035948693 + 0.0im, 0.21521840940811343 + 0.0im]","[6.728455338202076, 0.012029081812439285, 0.012071452476714194, 0.004828373380331909, 0.21521840940811343, 0.0073606697586820835]","[249.23140494217495, 4.750472810623955, 101.60485141684526]"
0.05,4,64,0,"Number[1.772224491051812 - 1.0435878644563978im, 0.001030384685561125 - 0.00462651354004702im, 0.001651458305266113 - 0.00815035636477559im, 0.004474135599041612 + 0.0im, 0.007842395504522724 + 0.0im, 0.2109192986832163 + 0.0im]","[6.716990772404733, 0.011951775190197921, 0.0120979823500112, 0.004472656182265152, 0.21091929868321635, 0.007842910153866768]","[252.88616199134594, 4.938318849747501, 95.30327387557824]"
0.05,4,64,0,"Number[0.29043277340002505 - 1.0759783278786283im, -0.005394333116015964 - 0.012474842638348612im, 0.00943857195117755 + 0.0014284721356826735im, 0.005285982030296175 - 0.026225151106815413im, 0.002675857466830524 + 0.0022461152927255945im, 0.20022611835331333 + 0.0im]","[6.648589942656182, 0.012151855421570757, 0.011530264326793167, 0.0048577774854298445, 0.20022611835331344, 0.007842801122086109]","[240.2279597951147, 4.81440137739687, 101.80389419852949]"
0.05,4,64,0,"Number[1.4610478859473264 - 1.9984291611444318im, 0.00346479182267905 - 0.009430415464113686im, 0.0064988941015915016 + 0.007291985280338922im, 0.023417793614692043 + 1.166815364598964e-61im, 0.004577740207901011 + 4.667261458395856e-61im, 0.20836086931312342 + 0.0im]","[6.299593545328336, 0.012465832386780226, 0.01161167390937184, 0.004527620296658374, 0.2083608693131234, 0.007463254581120557]","[249.47531330700318, 5.186488193337285, 104.56652928212061]"
0.05,4,64,0,"Number[1.8412872218340381 + 0.9863688544309039im, 0.0009979035715323046 + 0.004221390244172403im, 0.0015898134928573197 + 0.00800225172458065im, 0.024762379356973164 + 9.354676485322685e-51im, 0.0051530455177114 - 7.005495228737617e-51im, 0.19815951263804352 + 0.0im]","[6.792297891564798, 0.012681658707193571, 0.011728989201182254, 0.004485766674248792, 0.1981595126380435, 0.007911087265213614]","[260.31793869099437, 4.753933146037638, 99.6208599526783]"
0.05,4,64,0,"Number[2.718962217403346 - 0.5651472454137201im, 0.0038942422796362864 - 0.0017593748971948032im, 0.00605598750527489 - 0.0025643263229229796im, 0.00551075777102856 + 0.027217503624250895im, 0.001226137390403474 - 0.00259384877104768im, 0.19646117789440035 + 0.0im]","[6.311672666825487, 0.011625320151427946, 0.011458792405064533, 0.004743812371852001, 0.19646117789440026, 0.007319958742562222]","[249.42488304036158, 4.833876196937732, 98.08400180166053]"
0.05,4,64,0,"Number[0.39273377707486784 - 1.0800845342454128im, -0.003939630923661573 - 0.011425532605450046im, 0.008442078666663827 + 0.0011032222090383839im, 0.023617069712776047 + 5.575821688963583e-58im, 0.00482013115863192 - 2.469292462255301e-57im, 0.20631050072237433 + 0.0im]","[6.320155673845658, 0.012233564212243697, 0.011925678364219618, 0.0045446642032916235, 0.20631050072237433, 0.007749156060205551]","[262.3762889919209, 5.197157389599372, 103.72083192756772]"
0.05,5,116,1,"Number[3.1248121073249098, 0.004674490774862835, 0.007216960175223635, 0.004507702870214182, 0.007785404258428528, 0.19793695071135556]","[6.765357262009393, 0.011912524582607047, 0.01208646387675083, 0.004507812762161821, 0.19793695071135553, 0.007785359475761427]","[254.66260129111288, 4.880634624440898, 95.5785742174147]"
0.05,5,35,1,"Number[3.0395188926653103, 0.004502692856993193, 0.007584957773524485, 0.004767142188607513, 0.007476545825115749, 0.21500670801106628]","[6.617253127650373, 0.012165553465441752, 0.011473812400116037, 0.0047673624011848196, 0.2150067080110662, 0.007476474170777921]","[237.92729073653018, 4.777182736149374, 101.81029140820546]"
0.05,5,97,1,"Number[2.9967590343686514, 0.004798260900587041, 0.007216120791459178, 0.004613243846554381, 0.007787540735258206, 0.21534512850436607]","[6.669077216910672, 0.01253108873438643, 0.01201783973552388, 0.004613425092548201, 0.21534512850436605, 0.007787471629184068]","[251.16784698047684, 5.0954972174733175, 102.10753600304568]"
0.05,5,100,1,"Number[3.015248033505204, 0.004558156264639342, 0.007152075431518836, 0.004605775784004232, 0.0077602719392173836, 0.19583541456330852]","[6.658046808073547, 0.01217821833064942, 0.011592495117514397, 0.004605969619048702, 0.19583541456330855, 0.007760199690522886]","[255.60286464403455, 5.115953100765073, 103.65003529066107]"
0.05,5,112,1,"Number[3.06051759140815, 0.0048920549594948836, 0.00722345481557011, 0.004528764197622311, 0.007475568125327332, 0.21324936540345157]","[6.273012959443767, 0.011738915364063294, 0.01155496182522518, 0.004528893482269315, 0.21324936540345155, 0.007475514862133136]","[248.19229098154102, 5.001208873208373, 97.95097973485132]"
0.05,5,108,1,"Number[2.9761717575646887, 0.004453796946639732, 0.007528618277118195, 0.004726728402061923, 0.0074922923580992284, 0.21534580486607216]","[6.619678857722331, 0.012549836796136169, 0.01144755942661122, 0.004726971624378655, 0.2153458048660722, 0.007492211943301221]","[241.3168833140755, 4.937042530461293, 104.8234387311262]"
0.05,5,74,1,"Number[3.1319814649175735, 0.004577673969767184, 0.006990669281212834, 0.00487279461987585, 0.007762679975171971, 0.20882503844487413]","[6.841000556809259, 0.011631200558160505, 0.01150554031448626, 0.004873075019204586, 0.2088250384448741, 0.007762578395926379]","[260.42736465850703, 5.174632726514527, 103.4820978069937]"
0.05,5,36,1,"Number[3.076528706304692, 0.004749826792027893, 0.0069834287536209, 0.004584518911202806, 0.0076962180458128885, 0.20222036516531955]","[6.650185758159503, 0.01192292143518243, 0.01183515454119348, 0.0045846757347879135, 0.20222036516531963, 0.007696162314996355]","[261.6469459619986, 4.833271733471234, 100.24916138011585]"
0.05,5,17,1,"Number[2.993607534864698, 0.004443409013990407, 0.0074170975117150584, 0.0048507299078091315, 0.00758898124201576, 0.19991812962296024]","[6.902657499925421, 0.012652979534865152, 0.011810831182688102, 0.004851016606667384, 0.19991812962296016, 0.00758888686973367]","[246.95812344191157, 4.989243614554395, 104.6335664859125]"
0.05,5,68,1,"Number[3.0195665395964073, 0.004206785837665485, 0.0075200133803726196, 0.004709616371929332, 0.007631944540557801, 0.19800685395508963]","[6.722459865639678, 0.0121989933957624, 0.011224782549630835, 0.004709849376459816, 0.19800685395508963, 0.007631862122423999]","[244.27392723686276, 5.070293739126371, 104.37577022234738]"
0.05,5,103,1,"Number[3.2681217384060592, 0.004245392412056493, 0.007223097286962, 0.004912007445907908, 0.007795815938437343, 0.21155892273343604]","[6.720559041164859, 0.012114337165267898, 0.011159935690617571, 0.004912200275935228, 0.21155892273343604, 0.007795744129212835]","[262.305706096767, 4.853170829185361, 95.45681041124354]"
0.05,5,83,1,"Number[3.0162443108139825, 0.004926304426665276, 0.006936037253753295, 0.004584816238908776, 0.007433499691267636, 0.2010683566357889]","[6.531099337773798, 0.012208848085673768, 0.012029227274646295, 0.004584975821351631, 0.20106835663578887, 0.007433435973758245]","[262.1977080548149, 5.074689582053873, 100.3914694166427]"
0.05,5,7,1,"Number[3.2124939920239948, 0.004568856213112513, 0.007111293369421761, 0.004674080712322033, 0.007569331205456906, 0.21495121028720493]","[6.81398781137096, 0.011723379691623584, 0.011716316068681872, 0.004674226242368753, 0.21495121028720487, 0.0075692777200531145]","[259.92471748414454, 4.750416554261685, 96.40143062804681]"
0.05,5,29,1,"Number[3.0397431749804604, 0.004316534292518747, 0.007629320622341897, 0.004575487887450589, 0.0076072247256553675, 0.19647015877803667]","[6.279226072594796, 0.012305586801481257, 0.010974364274659, 0.0045756338945691305, 0.19647015877803664, 0.007607168366381609]","[241.44682845822703, 4.939718065786363, 99.03256663390697]"
0.05,5,98,1,"Number[3.0434962397955236, 0.004574195350509853, 0.00767011817187589, 0.004806627610804769, 0.007362188563272565, 0.19846843808677608]","[6.575490069782324, 0.012610218052538646, 0.011823182402603357, 0.004806810514922494, 0.19846843808677603, 0.007362123335058073]","[238.42303659630343, 4.759388507713814, 97.17706595537031]"
0.05,5,41,1,"Number[3.158267783722967, 0.004414924557992521, 0.007374423006339267, 0.004790912928938334, 0.007251020858297531, 0.19603858826376716]","[6.758337716734284, 0.0115712975926363, 0.011421002171805592, 0.0047911092638962625, 0.19603858826376722, 0.007250950281738792]","[247.11371852353716, 4.843335775274573, 98.87401256964151]"
0.05,5,120,1,"Number[3.1814523556599426, 0.004273889692806524, 0.007638249757889011, 0.004536881482254735, 0.007967290457480843, 0.2032972371780458]","[6.720149222792777, 0.011556685750870689, 0.01130644113587737, 0.004537000204460569, 0.20329723717804585, 0.007967245342540799]","[238.57708465233407, 4.787815900832592, 96.30323567950346]"
0.05,5,35,1,"Number[3.0378848651591936, 0.004860181945993378, 0.007272886958707727, 0.00472620694079351, 0.007552871948251951, 0.2133437627534585]","[6.598703848891763, 0.012567133922841334, 0.012094242197917434, 0.004726384644607081, 0.21334376275345854, 0.007552796495474623]","[250.23872631187794, 5.195306405310073, 98.49087443421998]"
0.05,5,103,1,"Number[3.1080666797820475, 0.004546877656266132, 0.007209654340334271, 0.004547772115542341, 0.0077898874711180635, 0.20413669192251255]","[6.5380954501193695, 0.011849349928557965, 0.011423684032341813, 0.004547910963040203, 0.2041366919225126, 0.007789829116230361]","[254.59920633438193, 5.121978598039045, 98.73947099023088]"
0.05,5,107,1,"Number[3.179035393481121, 0.0042671295151093845, 0.007482000969419478, 0.004847955906990648, 0.007588748936638927, 0.21059779701456316]","[6.6336378673674865, 0.01221263593369554, 0.011212018669613135, 0.004848144197414475, 0.2105977970145632, 0.007588674689692121]","[249.71015615492115, 4.985045326888358, 96.52695625023321]"
0.05,6,216,0,"Number[-1.1369602319201346 - 4.9468924618193855im, 0.00938900743405274 - 0.018861498879542877im, 0.0027457127511845564 + 0.018335069151513034im, -0.007734739475289284 - 0.03595219123592009im, -0.014133578635086201 - 0.002602719888156631im, 0.21385908555776909 + 0.0im]","[6.8897860549648975, 0.012347351706459129, 0.01197474912161208, 0.004673723660955488, 0.21385908555776906, 0.007605546069915222]","[241.41535272702393, 5.20665719867146, 103.9102914558265]"
0.05,6,216,0,"Number[-0.18494251290644437 + 0.786695729664663im, -0.012359281069746817 - 0.036930808778969426im, 0.011676313238522112 + 0.024385732821033207im, 0.018671394981415172 + 0.025705684884214527im, 0.0026662701891035177 - 0.0006480723210223585im, 0.1973972299842082 + 0.0im]","[6.466113807795459, 0.011819125449028188, 0.011065124953272762, 0.004931091427682301, 0.19739722998420817, 0.007423834208555605]","[244.39843192444187, 4.846406164529826, 103.97253086854744]"
0.05,6,216,0,"Number[-1.9905200380898156 + 2.4512961946923295im, 0.013475716192108909 - 0.03290950107164565im, -0.007465018418968615 + 0.027243892890416475im, 0.020471067121933147 + 0.02816849072659677im, 0.0014101745759651147 - 0.0008215526298678377im, 0.2098704263170208 + 0.0im]","[6.4759968145364715, 0.012174848724978291, 0.011940306043376335, 0.004826095813220802, 0.20987042631702085, 0.007836632358427872]","[250.3680459865842, 4.8737690454554, 95.0158096159369]"
0.05,6,216,0,"Number[6.59884939770688 - 0.3329099451066718im, 0.014064991470380081 + 0.0011016146635106352im, -0.008210800722808317 - 0.015385589799978054im, -0.007851187170687123 - 0.03649208802678966im, -0.013192613262555386 - 0.002479942599843812im, 0.20343998800099825 + 0.0im]","[6.440175657395219, 0.011721992102758923, 0.011712974393654728, 0.004916964842266535, 0.2034399880009983, 0.007477994772247816]","[247.97282287565594, 5.06499774257523, 102.40610067118774]"
0.05,6,216,0,"Number[2.113777397362247 + 1.3214376086868154im, 0.0030484936228210315 + 0.004358163974147481im, 0.005789223114815932 + 0.008049432303405825im, -0.007675219279728414 - 0.03568648042604137im, -0.010271565763161053 - 0.002237711528829186im, 0.21483782478018407 + 0.0im]","[6.520472597337113, 0.0120029105748241, 0.011362943437966538, 0.004684657346140994, 0.21483782478018407, 0.007811383017677258]","[241.6617216794035, 4.88280187405727, 104.94454905520948]"
0.05,6,216,0,"Number[0.10491658689569273 - 4.7072691879524715im, 0.009153607150697471 - 0.018051030948577785im, 0.003134807915634899 + 0.01723528266796831im, 0.033853405767350374 + 8.290721812890667e-76im, 0.0023374835978928884 + 8.843436600416711e-75im, 0.21195775869610878 + 0.0im]","[6.312583998916827, 0.011536531685493515, 0.011299173536885412, 0.004827306923944532, 0.21195775869610872, 0.00738255161405523]","[244.23304637688153, 4.992855153392878, 95.84861281903578]"
0.05,6,216,0,"Number[0.0035687107906904516 - 0.574841514089881im, -0.011698411046335039 - 0.014574760459991312im, 0.011538135166031412 - 0.001999073466435429im, 0.0315390165155369 - 2.1590421387736112e-78im, 0.002928734585214548 - 3.454467422037778e-77im, 0.20246475131755462 + 0.0im]","[6.475278877179257, 0.012255369392260115, 0.011210874392947974, 0.00453049870019806, 0.20246475131755462, 0.007300006279819866]","[250.9168954532789, 5.044922460203645, 103.11558452370718]"
0.05,6,216,0,"Number[4.165244552811378 - 11.8475314981479im, 0.020168196043661504 - 0.01203801665794461im, -0.010644407272440287 + 0.01998552598276061im, -0.008094045415569687 - 0.03755610618821587im, -0.014091566857854133 - 0.0026299085428707083im, 0.20809609752108418 + 0.0im]","[6.548996095663687, 0.01207499167894675, 0.01192578962908422, 0.004680684951694873, 0.2080960975210842, 0.007683216955525994]","[244.96483638744925, 4.935113226962384, 99.51119584649003]"
0.05,6,216,0,"Number[1.9929762841445409 - 2.2279752807131796im, 0.0043450967955362355 - 0.008764419480018115im, 0.00855965140274631 + 0.006358670099304575im, 0.019526866646571252 + 0.026860992350916033im, 0.0027010418818083776 - 0.0006800536769841762im, 0.20829052277429017 + 0.0im]","[6.539250569545396, 0.012530360565836412, 0.011696004855097787, 0.004695959279264712, 0.20829052277429014, 0.008008847032695254]","[255.05148665694418, 4.757116702016227, 99.8334685914858]"
0.05,6,216,0,"Number[4.135264694633376 - 2.079820360383214im, 0.009076945206816614 - 0.005839826262600362im, 0.003073298385839973 + 0.011641899743535095im, -0.00822665510785169 + 0.03816476076216497im, -0.013367596646843291 + 0.0025725816958913255im, 0.20956463249408452 + 0.0im]","[6.46471625235388, 0.011507343089443739, 0.011551442805685458, 0.0048798236102915015, 0.20956463249408447, 0.007902670631823629]","[260.0091323005454, 4.865874687476279, 97.94502391680999]"
0.05,6,216,0,"Number[2.7342381516881273 - 12.413747706754894im, 0.020912983480972133 - 0.013540451774114748im, -0.010730204150137743 + 0.020526868892128392im, -0.008383807776247367 + 0.03885660785735566im, -0.015897412179621758 + 0.0028087406143879564im, 0.1959576251892258 + 0.0im]","[6.635441331947055, 0.012252466358283549, 0.011443890090462379, 0.00476257196204983, 0.1959576251892258, 0.007653322226837148]","[243.51124507596137, 4.909723129488562, 96.0825031371079]"
0.05,6,216,0,"Number[3.067549580992645 + 0.6008266668267356im, 0.005055166186135244 + 0.0016385749555583777im, 0.007633739405795848 + 0.002253842951607338im, 0.01869165094143335 - 0.025700571119780535im, 0.0020245052725648394 + 0.0007161920640913274im, 0.2072622800414801 + 0.0im]","[6.651013363145509, 0.012228222888245495, 0.011780619732814177, 0.004534075698766242, 0.20726228004148006, 0.007571433260680073]","[261.1186705227839, 5.040286463854688, 104.22377871358213]"
