sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
76,0.05,2,4,1,2,"(b = 6.589403140520013, c_ea = 0.011658569111739644, c_el = 0.011659558374043396, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.585670450359283, c_el = 0.011664416644946666, c_ea = 0.01165240721606757, c_pa = 0.2012202178388534, mu_l = 0.004701670099929258, mu_a = 0.0074178223771028005)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.589403140520013, 0.011658569111739644, 0.011659558374043396], [0.4309652038562559, 0.07808719819360858, -0.03422198989977303], [8.850138270534288, 0.013802399208525908, 0.01922457380990826], [11.907849402499318, 0.018604133706546903, 0.011313709265899802]]","[[0.033748805833471174, 0.13581292799116015], [0.004594560140758958, 0.008364682053244112]]",[[0.2012202178388532]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
77,0.05,2,4,1,2,"(b = 6.279732166755845, c_ea = 0.011681940750683304, c_el = 0.011772563629769453, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.27760426918874, c_el = 0.011775613263723065, c_ea = 0.01167818811801238, c_pa = 0.19854367983244237, mu_l = 0.0044752824319304494, mu_a = 0.007582104679287877)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[8.461392489488778, 0.013955660430303772, 0.01902885304394147], [11.105796998264442, 0.018237993369358815, 0.011499323230105022], [6.279732166755845, 0.011681940750683304, 0.011772563629769453], [0.09614636318582853, 0.13939396937628723, -0.08423403516315948]]","[[0.004350848596797674, 0.008499031735823394], [0.03403343105973107, 0.13855368760168563]]",[[0.1985436798324424]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
78,0.05,2,4,1,2,"(b = 6.910460015679115, c_ea = 0.012008142071252037, c_el = 0.012018714269183195, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.910631404635755, c_el = 0.012019366673492066, c_ea = 0.012007456095066725, c_pa = 0.21138523833356967, mu_l = 0.004843502819014621, mu_a = 0.007403015047187425)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[8.622947314714617, 0.01351267171457635, 0.019138493391620322], [0.4199643037041511, 0.07860403062050243, -0.03381409312314592], [11.57941922352053, 0.017893399189776463, 0.011822802311732784], [6.910460015679115, 0.012008142071252037, 0.012018714269183195]]","[[0.004752004465181141, 0.008362497146818478], [0.033369486892922434, 0.13191260315757222]]",[[0.2113852383335696]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
79,0.05,2,4,1,2,"(b = 6.342541509857814, c_ea = 0.01210305780402092, c_el = 0.012210648859737648, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.341344693955617, c_el = 0.012211191637752743, c_ea = 0.012099824534559942, c_pa = 0.19630912378053833, mu_l = 0.004783430702930526, mu_a = 0.0077500870420691165)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.012635723138967088, 0.3388347542090788, -0.24227562214271886], [6.342541509857814, 0.01210305780402092, 0.012210648859737648], [7.970252494089559, 0.01383673786846294, 0.018745967559003686], [10.181137768419173, 0.017372561662040625, 0.012101241638808838]]","[[0.00467763609754454, 0.008724334312168234], [0.03380455196000029, 0.13704123638603352]]",[[0.1963091237805384]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
80,0.05,2,4,1,2,"(b = 6.857879784058393, c_ea = 0.011746789086215185, c_el = 0.012644244252626825, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.8561698489910325, c_el = 0.012644251738100734, c_ea = 0.01174400291683286, c_pa = 0.21489711654945087, mu_l = 0.004590743090296386, mu_a = 0.007299379883701747)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[11.082698619256501, 0.01694387189278912, 0.012687856262261458], [6.857879784058393, 0.011746789086215185, 0.012644244252626825], [8.6007067507618, 0.013485445447298473, 0.018591724283068736], [0.22138015988419507, 0.10033836782618787, -0.04939236059017854]]","[[0.03351688964824908, 0.1326929671818035], [0.004486905768251353, 0.008196936908330328]]",[[0.2148971165494508]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
81,0.05,2,4,1,2,"(b = 6.842455224353759, c_ea = 0.011261509877165062, c_el = 0.011632791209323966, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.838763884887787, c_el = 0.011641554825904918, c_ea = 0.011255205360750833, c_pa = 0.20548226751272403, mu_l = 0.004597137727764923, mu_a = 0.007679534816907516)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[1.1243045866592722, 0.0571296330205877, -0.016985486175597406], [6.842455224353759, 0.011261509877165062, 0.011632791209323966], [13.123020667342786, 0.019014887932590516, 0.011213771129593398], [9.53092764915152, 0.013671499580074712, 0.019313247769500278]]","[[0.004486475694693798, 0.00859849494273826], [0.03375414096014087, 0.13580765745694903]]",[[0.205482267512724]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
82,0.05,2,4,1,2,"(b = 6.745076503433419, c_ea = 0.011123594555704908, c_el = 0.01265841659422935, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.745077278745762, c_el = 0.012658416612779399, c_ea = 0.011123595836374761, c_pa = 0.2147624646442435, mu_l = 0.0048928608094422465, mu_a = 0.007310432363087105)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.745076503433419, 0.011123594555704908, 0.01265841659422935], [9.24547502020518, 0.013749304800118007, 0.018357835323811033], [0.8034363888920164, 0.06285089219765128, -0.019948611574295026], [11.945432291076939, 0.01735082581110408, 0.012718516688978231]]","[[0.0332382246931554, 0.13049122875609884], [0.004806292232896167, 0.008277023764606095]]",[[0.21476246464424362]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
83,0.05,2,4,1,2,"(b = 6.870527027674438, c_ea = 0.011390605427204839, c_el = 0.011886366694517184, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.8684398088562375, c_el = 0.01188941219474272, c_ea = 0.011387297766914179, c_pa = 0.21262163802447406, mu_l = 0.004675355627614682, mu_a = 0.00767775273308082)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[9.30989968191286, 0.013632613742845728, 0.019137966892217164], [12.70084389687525, 0.018529933295387137, 0.011587719909428104], [6.870527027674438, 0.011390605427204839, 0.011886366694517184], [0.969179124334585, 0.0595721754043599, -0.018607112481676916]]","[[0.0335077745485178, 0.1332337971579991], [0.004574883382292012, 0.008596551839014784]]",[[0.212621638024474]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
84,0.05,2,4,1,2,"(b = 6.60043007894919, c_ea = 0.011078614404332348, c_el = 0.012463975557215625, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.600476342854167, c_el = 0.012464103780845849, c_ea = 0.011078673007196045, c_pa = 0.2012586588095515, mu_l = 0.004788626982608854, mu_a = 0.007892499374339673)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.6162387945342481, 0.06893622195316076, -0.02507960399103145], [9.218135720239932, 0.013852302768352783, 0.01846286497829547], [11.982101175726386, 0.017664868690109258, 0.012424808524570896], [6.60043007894919, 0.011078614404332348, 0.012463975557215625]]","[[0.004686715094638872, 0.008858239241480808], [0.033685437841930774, 0.13583061655751713]]",[[0.2012586588095516]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
85,0.05,2,4,1,2,"(b = 6.8329904117631735, c_ea = 0.011189082238345874, c_el = 0.012087049652138616, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.832346222693511, c_el = 0.012088798858454163, c_ea = 0.01118797548572645, c_pa = 0.2125356769812134, mu_l = 0.0047404653225722035, mu_a = 0.007590339047610913)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[12.750592487430932, 0.018325923303082765, 0.01186311381876039], [1.0974764089906353, 0.05715506854034182, -0.016340548574215987], [6.8329904117631735, 0.011189082238345874, 0.012087049652138616], [9.433541275459138, 0.013686190186758757, 0.018920110305983805]]","[[0.03344543993918493, 0.13264137655780628], [0.0046438208776969515, 0.008523151703243309]]",[[0.21253567698121362]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
86,0.05,2,4,1,2,"(b = 6.7084676870545055, c_ea = 0.011275731240732787, c_el = 0.012416632275579709, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.708400068137044, c_el = 0.012416715100672967, c_ea = 0.011275623807866493, c_pa = 0.19940411294463992, mu_l = 0.004781192609845782, mu_a = 0.00770183149384088)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.7084676870545055, 0.011275731240732787, 0.012416632275579709], [9.089339351321259, 0.013721326939019781, 0.01860946763554034], [11.908093534372563, 0.01762606052766264, 0.01235862196889648], [0.5412582666768738, 0.07224336517444403, -0.027793801929126314]]","[[0.033729666414511465, 0.13612447898406488], [0.004677557751000443, 0.008669354548067594]]",[[0.19940411294464]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
87,0.05,2,4,1,2,"(b = 6.497865854295611, c_ea = 0.011972852369661538, c_el = 0.01185840044343782, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.4975299790575765, c_el = 0.011859780725257611, c_ea = 0.011971506758946133, c_pa = 0.2007556009622221, mu_l = 0.0045762464057393, mu_a = 0.007774852605289019)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[10.986263640138985, 0.017974476991732314, 0.011628314949909483], [8.327026682232853, 0.013752561145908263, 0.019110364345098406], [6.497865854295611, 0.011972852369661538, 0.01185840044343782], [0.09182087564860154, 0.14223757464230435, -0.08612830244587043]]","[[0.0338923120797861, 0.13743040686946603], [0.004460481865715779, 0.008700885444786224]]",[[0.200755600962222]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
88,0.05,2,4,1,2,"(b = 6.789130661519675, c_ea = 0.011839358653278693, c_el = 0.011952926263412026, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.788698065810612, c_el = 0.01195392548856958, c_ea = 0.011838242031282458, c_pa = 0.20565600492070965, mu_l = 0.004917267993269119, mu_a = 0.00778383445345706)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[11.724472660317225, 0.01811884711616739, 0.011718102007710481], [0.4893661291759862, 0.07434582912926595, -0.030503058880904693], [8.739626077619729, 0.013645706809988356, 0.019093536977901553], [6.789130661519675, 0.011839358653278693, 0.011952926263412026]]","[[0.03345433448879772, 0.13348126865517315], [0.004825883920188703, 0.008773333523742573]]",[[0.2056560049207096]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
89,0.05,2,4,1,2,"(b = 6.844523023716334, c_ea = 0.011423631057139727, c_el = 0.012497013447894643, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.844524744836346, c_el = 0.012497026032674023, c_ea = 0.011423607776342744, c_pa = 0.201632854036438, mu_l = 0.004630807272850396, mu_a = 0.00751584285135642)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.844523023716334, 0.011423631057139727, 0.012497013447894643], [0.4169289731649463, 0.07966937582753816, -0.03348552747052557], [8.974062425585748, 0.013545792038959871, 0.018671222300162136], [11.76897878222815, 0.017364065482202484, 0.012480225906611091]]","[[0.004519437535582028, 0.008448706312370874], [0.03380929372745944, 0.1363850237819865]]",[[0.201632854036438]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
90,0.05,2,4,1,2,"(b = 6.614248867514098, c_ea = 0.011124073564616423, c_el = 0.012070263438296596, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.613784783586113, c_el = 0.01207242593814865, c_ea = 0.011123165615912303, c_pa = 0.20030758190503645, mu_l = 0.004742107214959142, mu_a = 0.007383743903531104)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.614248867514098, 0.011124073564616423, 0.012070263438296596], [12.421284833354406, 0.01831835935556004, 0.011844629346844392], [0.7775768751591912, 0.06382253154904945, -0.02174102091441446], [9.319064462989573, 0.013855486646084712, 0.01881263009434945]]","[[0.03373161208084455, 0.1357073500937898], [0.0046368582769898735, 0.008340679404061831]]",[[0.2003075819050364]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
91,0.05,2,4,1,2,"(b = 6.857072342691551, c_ea = 0.011207477981183342, c_el = 0.012367618938940594, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.856963295825382, c_el = 0.012367834502186478, c_ea = 0.011207301286398992, c_pa = 0.21006855532355298, mu_l = 0.004549987601125879, mu_a = 0.007826963810010938)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.857072342691551, 0.011207477981183342, 0.012367618938940594], [12.343945221506315, 0.01773478573723848, 0.012287651384202571], [9.279293917897762, 0.01359039428721125, 0.018746212006868136], [0.7107636934522105, 0.0662337360852405, -0.023108542636713476]]","[[0.03369313338602069, 0.13510526527553754], [0.004439728892140353, 0.008728407132813068]]",[[0.2100685553235528]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
92,0.05,2,4,1,2,"(b = 6.4662524375089125, c_ea = 0.011282436000278132, c_el = 0.01256908361087254, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.466252677953312, c_el = 0.012569085444017804, c_ea = 0.011282434108521661, c_pa = 0.1978385339064509, mu_l = 0.00454102897588523, mu_a = 0.007639271903553418)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.4662524375089125, 0.011282436000278132, 0.01256908361087254], [0.1783924874377552, 0.10915067796174896, -0.05654774279951235], [11.21796403670928, 0.017280804338614873, 0.012585689176458723], [8.803971187763814, 0.013856376023493449, 0.018371339401945897]]","[[0.03399087750799877, 0.13832561450940542], [0.004420586695799167, 0.008566522336862621]]",[[0.19783853390645081]],"[1.0470980283156708, 0.9669751959674537, 0.9680123554525786]"
