sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
72,0.1,2,4,1,2,"(b = 6.139320336596793, c_ea = 0.010410284669953331, c_el = 0.011136689671362315, mu_l = 0.2234644094415784, c_pa = 0.004951218648878974, mu_a = 0.008218880601134976)","(b = 6.212422232105453, c_el = 0.011182144882621526, c_ea = 0.010530538527708347, c_pa = 0.005013255220075591, mu_l = 0.22346440944157833, mu_a = 0.007260496134844153)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.139320336596793, 0.010410284669953331, 0.011136689671362315], [14.838339307938803, 0.021538023346954278, 0.010350832279007944], [2.838132233429962, 0.04449792526528118, -0.006269194266119797], [11.807478234106663, 0.01621924849062651, 0.017817780143219136]]","[[0.03230912298392326, 0.12074614508671304], [0.004951218648878974, 0.008218880601134976]]",[[0.2234644094415784]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
73,0.1,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2001882860553388, c_pa = 0.0045363994037462664, mu_a = 0.008003595755717177)","(b = 5.979011108593064, c_el = 0.011056896010904413, c_ea = 0.010871820109364468, c_pa = 0.004630509952176585, mu_l = 0.2001882860553387, mu_a = 0.007115733548146243)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[13.680664252073992, 0.02102123918727607, 0.010370371424871806], [10.930075488154943, 0.016159408182897482, 0.017989347464323995], [0.8941207358651805, 0.06336021306697122, -0.0219249902388083], [5.9344110550690985, 0.010798764605678765, 0.01101200136256941]]","[[0.0045363994037462664, 0.008003595755717177], [0.03320039083423571, 0.12924277449434998]]",[[0.2001882860553388]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
74,0.1,2,4,1,2,"(b = 6.486607086863882, c_ea = 0.01118502529044106, c_el = 0.011163110114820863, mu_l = 0.2205589523141548, c_pa = 0.0, mu_a = 0.0)","(b = 6.510403948312404, c_el = 0.011190652551322693, c_ea = 0.01121961461658215, c_pa = 0.004988013115243556, mu_l = 0.22055895231415462, mu_a = 0.007475131070986858)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[11.15859994228247, 0.015817658272789546, 0.01811071640733061], [1.836858331211593, 0.05063588294611402, -0.011255404045153222], [14.329435273776909, 0.020952133644224196, 0.01053440350922976], [6.486607086863882, 0.01118502529044106, 0.011163110114820863]]","[[0.004923436668883366, 0.008428757663761496], [0.03240817178643148, 0.12195670571951958]]",[[0.2205589523141548]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
75,0.1,2,4,1,2,"(b = 6.7834077158721025, c_ea = 0.012517259746253772, c_el = 0.012382646066305401, mu_l = 0.197321227575064, c_pa = 0.0, mu_a = 0.0)","(b = 6.7827172287258355, c_el = 0.012382490671389575, c_ea = 0.01251619463377637, c_pa = 0.005117421171472933, mu_l = 0.19732122757506385, mu_a = 0.008075880846131091)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[11.225212201884752, 0.01795901404528195, 0.012484887627438298], [9.249747859168323, 0.015207644826039994, 0.01751177154380815], [0.045793882354028946, 0.19883427154422664, -0.1249930748501429], [6.7834077158721025, 0.012517259746253772, 0.012382646066305401]]","[[0.03285206018698002, 0.1278130751237606], [0.005046182396626273, 0.009105575580763922]]",[[0.197321227575064]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
76,0.1,2,4,1,2,"(b = 6.91182174624565, c_ea = 0.011281863478894491, c_el = 0.010892667514458217, mu_l = 0.1914336360907892, c_pa = 0.0, mu_a = 0.0)","(b = 6.939550134990345, c_el = 0.010934047819345913, c_ea = 0.011317131448922307, c_pa = 0.004532716257976461, mu_l = 0.1914336360907894, mu_a = 0.007998599655120623)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[15.240941347848803, 0.02111134324052846, 0.01021166982720677], [1.5689427753258676, 0.05484192099019268, -0.014914523972868828], [11.543709346839199, 0.015356971731784064, 0.018635768140357122], [6.91182174624565, 0.011281863478894491, 0.010892667514458217]]","[[0.004426249829309779, 0.008886404725663957], [0.033531736697552286, 0.13356737150542358]]",[[0.1914336360907892]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
77,0.1,2,4,1,2,"(b = 6.1421104923950125, c_ea = 0.01126095774484726, c_el = 0.011704416481844882, mu_l = 0.2188215899042468, c_pa = 0.0047492117366057345, mu_a = 0.008043057527170236)","(b = 6.153892085153536, c_el = 0.011711325907939978, c_ea = 0.011280422127788549, c_pa = 0.004821975548246514, mu_l = 0.21882158990424683, mu_a = 0.007138978753764904)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[0.5996811852896347, 0.07147467846440018, -0.027369734817387355], [6.1421104923950125, 0.01126095774484726, 0.011704416481844882], [10.391793047648019, 0.015995130476596498, 0.017535544875269586], [12.873461059129125, 0.01976823187286381, 0.011434586852394095]]","[[0.0047492117366057345, 0.008043057527170236], [0.03258910176432471, 0.12308365130045028]]",[[0.2188215899042468]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
78,0.1,2,4,1,2,"(b = 7.2111814992818415, c_ea = 0.012528365372737417, c_el = 0.012615223897565593, mu_l = 0.2223668551532848, c_pa = 0.0, mu_a = 0.0)","(b = 7.209395873830774, c_el = 0.012613864179154385, c_ea = 0.012525955081090752, c_pa = 0.00499454665113274, mu_l = 0.22236685515328497, mu_a = 0.0074626743582364525)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[0.19439221819781854, 0.1096897057748549, -0.054907676630623396], [9.547816576700015, 0.014926398376353374, 0.017490125448430937], [11.59439983112783, 0.01757542547605579, 0.012835169345601341], [7.2111814992818415, 0.012528365372737417, 0.012615223897565593]]","[[0.0049311493195490245, 0.008416165063371258], [0.0323597205474028, 0.121438864906542]]",[[0.2223668551532848]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
79,0.1,2,4,1,2,"(b = 5.986823710111142, c_ea = 0.012149127415816608, c_el = 0.012817892038760091, mu_l = 0.209644936802352, c_pa = 0.004919756101016815, mu_a = 0.008363465015448478)","(b = 5.987679585050926, c_el = 0.012816040039790585, c_ea = 0.012150655385735985, c_pa = 0.0049898926517919166, mu_l = 0.2096449368023521, mu_a = 0.00739459333840827)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[5.986823710111142, 0.012149127415816608, 0.012817892038760091], [8.847798411674658, 0.015856876929556795, 0.016506194117241524], [0.018142460909670668, -0.2429995612093841, 0.21433194894453395], [9.949757597897722, 0.01749328784124592, 0.013228496975623037]]","[[0.03265667614538075, 0.12459372793450267], [0.004919756101016815, 0.008363465015448478]]",[[0.209644936802352]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
80,0.1,2,4,1,2,"(b = 6.256128835320821, c_ea = 0.011319988642551055, c_el = 0.012043919542348586, mu_l = 0.18993377227535918, c_pa = 0.0, mu_a = 0.0)","(b = 6.262849105607429, c_el = 0.012045341456773825, c_ea = 0.011331416351880499, c_pa = 0.0046787429185157475, mu_l = 0.18993377227535913, mu_a = 0.007620150673657166)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[10.257262208900114, 0.015803015611900974, 0.01736098327760301], [12.544964216186, 0.019030402171134154, 0.011984337278604436], [0.227963077255737, 0.10316987932452083, -0.051677288997591365], [6.256128835320821, 0.011319988642551055, 0.012043919542348586]]","[[0.03341495606606919, 0.1323214490585183], [0.004580329562409074, 0.00853777033952032]]",[[0.18993377227535918]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
81,0.1,2,4,1,2,"(b = 6.5571092518956355, c_ea = 0.010598632889250788, c_el = 0.011409928718523648, mu_l = 0.1909763398127864, c_pa = 0.0, mu_a = 0.0)","(b = 6.615494790176527, c_el = 0.011435299590640671, c_ea = 0.010689197233019176, c_pa = 0.004287977524570895, mu_l = 0.19097633981278642, mu_a = 0.007684504325958193)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.5571092518956355, 0.010598632889250788, 0.011409928718523648], [1.376505962289933, 0.05682811916967616, -0.01586613594716391], [11.789761862830375, 0.01567939601854144, 0.01797280846425281], [15.147796771209316, 0.020472421072504243, 0.010957501771119805]]","[[0.004164850073590423, 0.008542502134303383], [0.03376022564302148, 0.13508384329144643]]",[[0.1909763398127864]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
82,0.1,2,4,1,2,"(b = 6.485040075758491, c_ea = 0.011047016576933983, c_el = 0.013278692709374342, mu_l = 0.1854745206749688, c_pa = 0.0, mu_a = 0.0)","(b = 6.48566319080862, c_el = 0.013275851451698172, c_ea = 0.011050008616894133, c_pa = 0.004733727950818889, mu_l = 0.18547452067496856, mu_a = 0.008267206629573788)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.485040075758491, 0.011047016576933983, 0.013278692709374342], [0.1119401118235252, 0.13910542919344335, -0.07446191605619891], [11.244616421157476, 0.01655288488390041, 0.014747887743110432], [10.909428214880416, 0.01615175961282272, 0.015416490580692594]]","[[0.03349367179745999, 0.1340347205824948], [0.004635267714720188, 0.009205735162930452]]",[[0.1854745206749688]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
83,0.1,2,4,1,2,"(b = 6.178929451887747, c_ea = 0.012390218773317934, c_el = 0.01116684827536836, mu_l = 0.197231363313398, c_pa = 0.004255123075725026, mu_a = 0.00791997707408847)","(b = 6.174162153009738, c_el = 0.011176194854258043, c_ea = 0.012381690160834973, c_pa = 0.004367634468938787, mu_l = 0.19723136331339797, mu_a = 0.007068986766190304)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.178929451887747, 0.012390218773317934, 0.01116684827536836], [11.451004506961745, 0.019536781241273924, 0.010832343236955436], [9.829569104976495e-6, -11.909506156189387, 9.87084079726689], [9.071801618331293, 0.015515423860150377, 0.018399624249090106]]","[[0.033514123743635264, 0.13190808224839004], [0.004255123075725026, 0.00791997707408847]]",[[0.197231363313398]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
84,0.1,2,4,1,2,"(b = 6.9989008195623015, c_ea = 0.011520963144605352, c_el = 0.011126985091788028, mu_l = 0.1953432380637988, c_pa = 0.004365032475619376, mu_a = 0.008151932752985497)","(b = 7.011910897178765, c_el = 0.01115026736482638, c_ea = 0.01153683397175922, c_pa = 0.004472215118621463, mu_l = 0.19534323806379886, mu_a = 0.007282563924048048)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[14.77804028975219, 0.020516000213971094, 0.010607552347230854], [6.9989008195623015, 0.011520963144605352, 0.011126985091788028], [11.16698879767365, 0.015233631705343458, 0.01855438480680987], [1.117609729430123, 0.06078410697266187, -0.019515163664690284]]","[[0.03346853935206838, 0.13193893150581354], [0.004365032475619376, 0.008151932752985497]]",[[0.1953432380637988]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
85,0.1,2,4,1,2,"(b = 6.666559808174249, c_ea = 0.012637168280863052, c_el = 0.012432722415072234, mu_l = 0.2239795044892048, c_pa = 0.0, mu_a = 0.0)","(b = 6.664755702292448, c_el = 0.012432287093304338, c_ea = 0.012634359786073926, c_pa = 0.004284949952446312, mu_l = 0.22397950448920467, mu_a = 0.007706399374739509)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[0.013728386447094022, -0.2947914528179358, 0.258318156436948], [6.666559808174249, 0.012637168280863052, 0.012432722415072234], [8.904263707390042, 0.01513131535016566, 0.017525487075374477], [10.701301768930026, 0.017695493281503574, 0.012553646934349544]]","[[0.03299125491809514, 0.1263871582189398], [0.00418633538563639, 0.00849101448155997]]",[[0.2239795044892048]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
86,0.1,2,4,1,2,"(b = 6.984663936956833, c_ea = 0.010675769605186751, c_el = 0.0108849278574502, mu_l = 0.21257021828271122, c_pa = 0.0, mu_a = 0.0)","(b = 7.062114368065685, c_el = 0.010943038884949246, c_ea = 0.010782358374502579, c_pa = 0.005114831587691697, mu_l = 0.21257021828271133, mu_a = 0.007736324422452656)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.984663936956833, 0.010675769605186751, 0.0108849278574502], [12.651503595122943, 0.015530492255062284, 0.018474240638011806], [5.197982438659275, 0.03856361746278622, -0.0016083713045368254], [16.614070762433144, 0.022275524809893744, 0.00982481971454907]]","[[0.03248657139776754, 0.12345281563653608], [0.005051439908606301, 0.00874495792848196]]",[[0.21257021828271122]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
87,0.1,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.22100169034869, c_pa = 0.0, mu_a = 0.0)","(b = 7.2576286726399815, c_el = 0.011907909960194751, c_ea = 0.010395566647664398, c_pa = 0.004849269506753651, mu_l = 0.2210016903486901, mu_a = 0.007727519749832576)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[16.839204851321444, 0.020105993690040267, 0.01167089049201923], [4.500595913304498, 0.040394012275361074, -0.002193179589482265], [7.195576004920328, 0.010302191762092539, 0.011899078990172635], [12.780743643448648, 0.015306503514804353, 0.017799848426655787]]","[[0.032536127718734355, 0.12317746515912943], [0.004778780694319759, 0.008636831432524554]]",[[0.22100169034869]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
88,0.1,2,4,1,2,"(b = 6.182534341566953, c_ea = 0.010597284873365033, c_el = 0.011111561102527293, mu_l = 0.22281857538353, c_pa = 0.0, mu_a = 0.0)","(b = 6.242598838627403, c_el = 0.011154469231883282, c_ea = 0.010694029309807103, c_pa = 0.004776746161058284, mu_l = 0.2228185753835302, mu_a = 0.0076020505594139925)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[2.1429209210735554, 0.04842751686427983, -0.009493420348904656], [6.182534341566953, 0.010597284873365033, 0.011111561102527293], [11.578053062739421, 0.016110514509864997, 0.017922933975793153], [14.62056589436775, 0.021321588110361056, 0.010389043259880767]]","[[0.032556243508118546, 0.12304755893162127], [0.00470393099399768, 0.008487855999066662]]",[[0.22281857538353]],"[1.014918795801033, 1.0535554255807928, 0.9382026492859747]"
